CustomerID,R,F,M,Country,Cluster
16869.0,22,4,585,United Kingdom,new customer
16871.0,21,6,1253,United Kingdom,new customer
16872.0,76,3,600,United Kingdom,new customer
16873.0,4,6,3840,United Kingdom,new customer
16875.0,66,5,1069,United Kingdom,new customer
16877.0,11,6,463,United Kingdom,new customer
16878.0,83,1,12,United Kingdom,new customer
16880.0,30,7,753,United Kingdom,new customer
16881.0,66,1,600,United Kingdom,new customer
16882.0,66,3,424,United Kingdom,new customer
16883.0,186,2,104,United Kingdom,loyal customer
16884.0,37,2,320,United Kingdom,new customer
16885.0,14,3,184,United Kingdom,new customer
16887.0,34,1,157,United Kingdom,new customer
16889.0,194,3,925,United Kingdom,loyal customer
16891.0,1,5,283,United Kingdom,new customer
16892.0,0,5,239,United Kingdom,new customer
16893.0,366,1,62,United Kingdom,loyal customer
16895.0,64,1,102,United Kingdom,new customer
16897.0,298,2,73,United Kingdom,loyal customer
16898.0,25,3,419,United Kingdom,new customer
16899.0,7,6,522,United Kingdom,new customer
16900.0,16,3,833,United Kingdom,new customer
16902.0,115,1,629,United Kingdom,new customer
16903.0,28,1,262,United Kingdom,new customer
16904.0,3,16,2034,United Kingdom,lost customer
16905.0,4,7,1408,United Kingdom,new customer
16906.0,81,4,281,United Kingdom,new customer
16907.0,28,5,298,United Kingdom,new customer
16909.0,71,1,436,United Kingdom,new customer
16910.0,3,8,886,United Kingdom,new customer
16912.0,28,11,1029,United Kingdom,new customer
16913.0,289,1,82,United Kingdom,loyal customer
16914.0,35,1,121,United Kingdom,new customer
16915.0,8,6,132,United Kingdom,new customer
16916.0,23,2,440,United Kingdom,new customer
16917.0,276,1,232,United Kingdom,loyal customer
16918.0,49,6,721,United Kingdom,new customer
16919.0,155,11,1413,United Kingdom,new customer
16921.0,60,1,171,United Kingdom,new customer
16923.0,11,19,3417,United Kingdom,lost customer
16924.0,20,3,493,United Kingdom,new customer
16926.0,370,1,35,United Kingdom,loyal customer
16927.0,115,3,993,United Kingdom,new customer
16928.0,79,17,2114,United Kingdom,lost customer
16929.0,3,7,929,United Kingdom,new customer
16930.0,25,3,341,United Kingdom,new customer
16931.0,4,21,3158,United Kingdom,lost customer
16932.0,52,1,87,United Kingdom,new customer
16933.0,0,2,288,United Kingdom,new customer
16934.0,54,2,399,United Kingdom,new customer
16936.0,25,1,173,United Kingdom,new customer
16938.0,8,4,2540,United Kingdom,new customer
16940.0,51,3,2169,United Kingdom,new customer
16942.0,12,9,811,United Kingdom,new customer
16943.0,211,3,145,United Kingdom,loyal customer
16945.0,21,19,2725,United Kingdom,lost customer
16947.0,235,1,312,United Kingdom,loyal customer
16948.0,138,3,1614,United Kingdom,new customer
16949.0,3,6,791,United Kingdom,new customer
16950.0,56,3,644,United Kingdom,new customer
16951.0,134,3,1318,United Kingdom,new customer
16952.0,108,2,92,United Kingdom,new customer
16953.0,29,1,10,United Kingdom,new customer
16954.0,0,9,1054,United Kingdom,new customer
16955.0,184,4,266,United Kingdom,loyal customer
16956.0,17,1,114,United Kingdom,new customer
16957.0,238,2,172,United Kingdom,loyal customer
16959.0,86,1,49,United Kingdom,new customer
16960.0,38,3,304,United Kingdom,new customer
16961.0,115,1,125,United Kingdom,new customer
16963.0,186,1,35,United Kingdom,loyal customer
16965.0,226,1,291,United Kingdom,loyal customer
16966.0,7,7,1981,United Kingdom,new customer
16967.0,188,1,333,United Kingdom,loyal customer
16968.0,3,2,326,United Kingdom,new customer
16969.0,38,3,816,United Kingdom,new customer
16971.0,37,1,72,United Kingdom,new customer
16976.0,266,1,88,United Kingdom,loyal customer
16978.0,77,1,166,United Kingdom,new customer
16979.0,3,6,865,United Kingdom,new customer
16980.0,254,2,788,United Kingdom,loyal customer
16982.0,60,1,182,United Kingdom,new customer
16983.0,12,7,1379,United Kingdom,new customer
16984.0,87,2,2423,United Kingdom,new customer
16985.0,16,10,1832,United Kingdom,new customer
16986.0,29,2,1040,United Kingdom,new customer
16987.0,2,7,402,United Kingdom,new customer
16988.0,4,1,43,United Kingdom,new customer
16989.0,6,6,1233,United Kingdom,new customer
16990.0,218,1,100,United Kingdom,loyal customer
16992.0,10,5,860,United Kingdom,new customer
16996.0,29,6,544,United Kingdom,new customer
16997.0,287,3,360,United Kingdom,loyal customer
16998.0,149,4,76,United Kingdom,loyal customer
16999.0,22,2,294,United Kingdom,new customer
17001.0,0,11,2164,United Kingdom,new customer
17002.0,85,3,679,United Kingdom,new customer
17004.0,45,2,819,United Kingdom,new customer
17006.0,4,4,272,United Kingdom,new customer
17007.0,50,6,597,United Kingdom,new customer
17010.0,17,1,118,United Kingdom,new customer
17011.0,29,1,186,United Kingdom,new customer
17014.0,7,3,245,United Kingdom,new customer
17015.0,28,3,1981,United Kingdom,new customer
17017.0,2,20,6673,United Kingdom,lost customer
17018.0,40,2,176,United Kingdom,new customer
17019.0,10,4,827,United Kingdom,new customer
17022.0,30,1,108,United Kingdom,new customer
17024.0,44,3,69,United Kingdom,new customer
17025.0,60,3,235,United Kingdom,new customer
17026.0,184,2,97,United Kingdom,loyal customer
17027.0,78,6,421,United Kingdom,new customer
17029.0,110,2,400,United Kingdom,new customer
17030.0,63,1,146,United Kingdom,new customer
17031.0,11,2,235,United Kingdom,new customer
17033.0,85,3,750,United Kingdom,new customer
17034.0,15,3,410,United Kingdom,new customer
17035.0,245,2,229,United Kingdom,loyal customer
17037.0,87,1,656,United Kingdom,new customer
17038.0,29,1,28,United Kingdom,new customer
17040.0,137,1,181,United Kingdom,new customer
17041.0,26,3,951,United Kingdom,new customer
17042.0,2,5,994,United Kingdom,new customer
17043.0,31,4,998,United Kingdom,new customer
17044.0,24,1,504,United Kingdom,new customer
17045.0,112,3,106,United Kingdom,new customer
17046.0,156,1,510,United Kingdom,loyal customer
17047.0,84,3,533,United Kingdom,new customer
17048.0,117,3,485,United Kingdom,new customer
17049.0,2,9,2676,United Kingdom,new customer
17050.0,95,6,1614,United Kingdom,new customer
17051.0,193,1,184,United Kingdom,loyal customer
17052.0,27,1,261,United Kingdom,new customer
17053.0,130,1,122,United Kingdom,new customer
17054.0,27,5,804,United Kingdom,new customer
17058.0,81,3,592,United Kingdom,new customer
17059.0,29,5,1855,United Kingdom,new customer
17060.0,265,1,216,United Kingdom,loyal customer
17061.0,73,11,1526,United Kingdom,new customer
17062.0,313,4,430,United Kingdom,loyal customer
17063.0,20,7,770,United Kingdom,new customer
17064.0,58,3,318,United Kingdom,new customer
17068.0,11,21,2164,United Kingdom,lost customer
17069.0,27,9,1506,United Kingdom,new customer
17070.0,113,1,133,United Kingdom,new customer
17071.0,27,9,1197,United Kingdom,new customer
17073.0,17,4,759,United Kingdom,new customer
17075.0,17,4,292,United Kingdom,new customer
17076.0,35,3,295,United Kingdom,new customer
17078.0,35,2,788,United Kingdom,new customer
17079.0,77,1,24,United Kingdom,new customer
17080.0,21,2,166,United Kingdom,new customer
17081.0,24,2,78,United Kingdom,new customer
17082.0,32,2,1049,United Kingdom,new customer
17083.0,108,3,772,United Kingdom,new customer
17084.0,34,2,1816,United Kingdom,new customer
17085.0,122,5,786,United Kingdom,new customer
17086.0,6,6,1859,United Kingdom,new customer
17088.0,27,4,868,United Kingdom,new customer
17090.0,3,7,921,United Kingdom,new customer
17091.0,2,9,1746,United Kingdom,new customer
17092.0,49,4,1131,United Kingdom,new customer
17094.0,321,1,152,United Kingdom,loyal customer
17095.0,22,3,618,United Kingdom,new customer
17096.0,14,4,339,United Kingdom,new customer
17097.0,1,8,459,Spain,new customer
17100.0,17,2,800,United Kingdom,new customer
17101.0,9,4,815,United Kingdom,new customer
17102.0,261,1,2,United Kingdom,loyal customer
17105.0,158,2,693,United Kingdom,loyal customer
17107.0,32,6,4837,United Kingdom,new customer
17109.0,28,6,589,United Kingdom,new customer
17110.0,164,1,50,United Kingdom,loyal customer
17111.0,46,1,302,United Kingdom,new customer
17114.0,5,8,219,United Kingdom,new customer
17115.0,7,3,372,United Kingdom,new customer
17117.0,287,1,68,United Kingdom,loyal customer
17118.0,317,1,154,United Kingdom,loyal customer
17119.0,2,2,334,United Kingdom,new customer
17120.0,232,1,120,United Kingdom,loyal customer
17122.0,118,1,80,United Kingdom,new customer
17123.0,161,1,246,United Kingdom,loyal customer
17124.0,184,1,130,United Kingdom,loyal customer
17125.0,49,1,291,United Kingdom,new customer
17126.0,151,5,792,United Kingdom,loyal customer
17128.0,334,1,76,United Kingdom,loyal customer
17131.0,4,5,983,United Kingdom,new customer
17133.0,15,7,2730,United Kingdom,new customer
17134.0,106,2,102,United Kingdom,new customer
17135.0,15,7,1224,United Kingdom,new customer
17138.0,275,1,126,United Kingdom,loyal customer
17139.0,15,12,5182,United Kingdom,lost customer
17140.0,246,1,302,United Kingdom,loyal customer
17142.0,238,1,81,United Kingdom,loyal customer
17144.0,0,2,483,United Kingdom,new customer
17146.0,105,3,212,United Kingdom,new customer
17147.0,22,4,882,United Kingdom,new customer
17148.0,51,1,82,United Kingdom,new customer
17152.0,194,3,517,United Kingdom,loyal customer
17153.0,23,1,104,United Kingdom,new customer
17154.0,74,1,490,United Kingdom,new customer
17155.0,17,2,242,United Kingdom,new customer
17157.0,7,2,172,United Kingdom,new customer
17158.0,31,3,778,United Kingdom,new customer
17159.0,21,3,1111,United Kingdom,new customer
17160.0,30,6,2856,United Kingdom,new customer
17162.0,28,10,1001,United Kingdom,new customer
17163.0,21,2,66,United Kingdom,new customer
17164.0,32,7,1501,United Kingdom,new customer
17165.0,283,1,100,United Kingdom,loyal customer
17166.0,38,2,78,United Kingdom,new customer
17169.0,57,2,526,United Kingdom,new customer
17171.0,288,1,185,United Kingdom,loyal customer
17172.0,78,1,480,United Kingdom,new customer
17173.0,4,8,1122,United Kingdom,new customer
17174.0,217,1,41,United Kingdom,loyal customer
17175.0,43,4,866,United Kingdom,new customer
17176.0,201,1,170,United Kingdom,loyal customer
17179.0,177,3,290,United Kingdom,loyal customer
17180.0,55,4,683,United Kingdom,new customer
17181.0,56,2,241,United Kingdom,new customer
17183.0,7,6,1296,United Kingdom,new customer
17186.0,46,2,200,United Kingdom,new customer
17187.0,226,1,144,United Kingdom,loyal customer
17188.0,10,7,1328,United Kingdom,new customer
17189.0,105,2,227,United Kingdom,new customer
17190.0,58,2,161,United Kingdom,new customer
17191.0,27,7,1167,United Kingdom,new customer
17193.0,35,7,1254,United Kingdom,new customer
17194.0,273,2,119,United Kingdom,loyal customer
17197.0,29,1,191,United Kingdom,new customer
17198.0,23,3,357,United Kingdom,new customer
17201.0,53,1,268,United Kingdom,new customer
17203.0,35,6,2850,United Kingdom,new customer
17204.0,174,4,646,United Kingdom,loyal customer
17205.0,53,1,884,United Kingdom,new customer
17206.0,52,1,76,United Kingdom,new customer
17211.0,26,8,1323,United Kingdom,new customer
17212.0,252,1,147,United Kingdom,loyal customer
17213.0,39,7,1176,United Kingdom,new customer
17214.0,59,6,276,United Kingdom,new customer
17217.0,233,1,24,United Kingdom,loyal customer
17218.0,3,10,958,United Kingdom,new customer
17219.0,31,1,89,United Kingdom,new customer
17220.0,23,14,1905,United Kingdom,lost customer
17221.0,6,2,288,United Kingdom,new customer
17222.0,64,1,128,United Kingdom,new customer
17223.0,309,2,112,United Kingdom,loyal customer
17226.0,308,1,406,United Kingdom,loyal customer
17227.0,18,6,741,United Kingdom,new customer
17228.0,15,8,1532,United Kingdom,new customer
17229.0,95,2,185,United Kingdom,new customer
17230.0,263,8,1651,United Kingdom,loyal customer
17231.0,11,10,1742,United Kingdom,new customer
17232.0,2,2,203,United Kingdom,new customer
17233.0,34,1,131,United Kingdom,new customer
17234.0,182,1,55,United Kingdom,loyal customer
17235.0,24,2,224,United Kingdom,new customer
17236.0,12,6,474,United Kingdom,new customer
17237.0,10,2,105,United Kingdom,new customer
17238.0,2,17,1822,United Kingdom,lost customer
17239.0,312,1,150,United Kingdom,loyal customer
17242.0,107,2,611,United Kingdom,new customer
17243.0,0,26,3370,United Kingdom,lost customer
17244.0,52,1,616,United Kingdom,new customer
17245.0,204,1,75,United Kingdom,loyal customer
17247.0,14,1,106,United Kingdom,new customer
17248.0,119,1,213,United Kingdom,new customer
17250.0,3,2,168,United Kingdom,new customer
17251.0,362,1,110,United Kingdom,loyal customer
17252.0,116,2,193,United Kingdom,new customer
17253.0,17,1,43,United Kingdom,new customer
17254.0,4,2,252,United Kingdom,new customer
17255.0,40,2,232,United Kingdom,new customer
17256.0,106,2,141,United Kingdom,new customer
17259.0,147,2,410,United Kingdom,loyal customer
17262.0,51,5,367,United Kingdom,new customer
17263.0,207,1,36,United Kingdom,loyal customer
17265.0,138,2,394,United Kingdom,new customer
17266.0,1,3,161,United Kingdom,new customer
17267.0,126,2,159,United Kingdom,new customer
17268.0,107,4,844,United Kingdom,new customer
17272.0,41,4,1778,United Kingdom,new customer
17274.0,34,1,79,United Kingdom,new customer
17277.0,227,2,430,United Kingdom,loyal customer
17278.0,240,1,179,United Kingdom,loyal customer
17279.0,57,1,48,United Kingdom,new customer
17282.0,129,3,1877,United Kingdom,new customer
17284.0,59,6,1364,United Kingdom,new customer
17286.0,21,1,118,United Kingdom,new customer
17287.0,25,7,559,United Kingdom,new customer
17288.0,8,7,1203,United Kingdom,new customer
17289.0,31,3,520,United Kingdom,new customer
17290.0,3,2,404,United Kingdom,new customer
17291.0,307,1,72,United Kingdom,loyal customer
17293.0,7,9,1140,United Kingdom,new customer
17295.0,28,3,294,United Kingdom,new customer
17297.0,16,1,67,United Kingdom,new customer
17298.0,100,2,387,United Kingdom,new customer
17299.0,11,4,678,United Kingdom,new customer
17301.0,20,1,149,United Kingdom,new customer
17302.0,14,5,575,United Kingdom,new customer
17303.0,360,1,144,United Kingdom,loyal customer
17306.0,10,19,11491,United Kingdom,lost customer
17309.0,94,1,41,United Kingdom,new customer
17311.0,77,2,1005,United Kingdom,new customer
17312.0,138,3,372,United Kingdom,new customer
17313.0,30,1,1402,United Kingdom,new customer
17314.0,24,8,1896,United Kingdom,new customer
17315.0,1,38,3888,United Kingdom,lost customer
17317.0,45,3,1146,United Kingdom,new customer
17320.0,99,3,634,United Kingdom,new customer
17321.0,7,2,373,United Kingdom,new customer
17323.0,14,7,776,United Kingdom,new customer
17324.0,17,4,844,United Kingdom,new customer
17325.0,279,1,60,United Kingdom,loyal customer
17329.0,13,2,142,United Kingdom,new customer
17330.0,22,2,120,United Kingdom,new customer
17331.0,123,1,16,United Kingdom,new customer
17333.0,85,1,375,United Kingdom,new customer
17334.0,301,2,315,United Kingdom,loyal customer
17337.0,150,4,1269,United Kingdom,loyal customer
17338.0,16,8,3128,United Kingdom,new customer
17339.0,93,2,152,United Kingdom,new customer
17340.0,29,11,5967,United Kingdom,lost customer
17341.0,156,3,489,United Kingdom,loyal customer
17343.0,354,1,56,United Kingdom,loyal customer
17344.0,45,1,66,United Kingdom,new customer
17345.0,14,4,346,United Kingdom,new customer
17346.0,3,15,1657,United Kingdom,lost customer
17347.0,85,1,216,United Kingdom,new customer
17348.0,14,5,1401,United Kingdom,new customer
17349.0,178,1,112,United Kingdom,loyal customer
17350.0,7,4,795,United Kingdom,new customer
17351.0,35,3,113,United Kingdom,new customer
17353.0,128,2,1200,United Kingdom,new customer
17354.0,50,1,1006,United Kingdom,new customer
17356.0,311,1,166,United Kingdom,loyal customer
17357.0,23,2,153,United Kingdom,new customer
17358.0,302,2,202,United Kingdom,loyal customer
17359.0,10,1,161,United Kingdom,new customer
17360.0,16,3,335,United Kingdom,new customer
17361.0,48,3,157,United Kingdom,new customer
17362.0,238,2,191,United Kingdom,loyal customer
17364.0,0,11,2701,United Kingdom,new customer
17365.0,12,8,4777,United Kingdom,new customer
17367.0,237,1,150,United Kingdom,loyal customer
17368.0,22,8,1391,United Kingdom,new customer
17370.0,72,4,540,United Kingdom,new customer
17371.0,16,3,152,United Kingdom,new customer
17372.0,40,8,749,United Kingdom,new customer
17373.0,39,4,408,United Kingdom,new customer
17374.0,218,2,85,United Kingdom,loyal customer
17375.0,198,3,367,United Kingdom,loyal customer
17376.0,70,2,86,United Kingdom,new customer
17377.0,23,20,2076,United Kingdom,lost customer
17379.0,10,1,663,United Kingdom,new customer
17381.0,8,29,25649,United Kingdom,lost customer
17382.0,64,1,25,United Kingdom,new customer
17383.0,3,1,150,United Kingdom,new customer
17384.0,18,2,88,United Kingdom,new customer
17385.0,14,1,201,United Kingdom,new customer
17386.0,7,6,1902,United Kingdom,new customer
17387.0,19,2,542,United Kingdom,new customer
17388.0,77,4,1068,United Kingdom,new customer
17389.0,0,34,7612,United Kingdom,lost customer
17391.0,163,2,480,United Kingdom,loyal customer
17392.0,306,2,320,United Kingdom,loyal customer
17394.0,218,1,241,United Kingdom,loyal customer
17396.0,38,8,2005,United Kingdom,new customer
17397.0,21,2,254,United Kingdom,new customer
17398.0,114,3,310,United Kingdom,new customer
17400.0,125,5,1097,United Kingdom,new customer
17402.0,4,13,701,United Kingdom,new customer
17403.0,35,1,117,United Kingdom,new customer
17404.0,3,15,32748,Sweden,lost customer
17405.0,0,3,726,United Kingdom,new customer
17406.0,332,3,787,United Kingdom,loyal customer
17408.0,162,1,3,United Kingdom,loyal customer
17409.0,184,2,105,United Kingdom,loyal customer
17410.0,15,5,616,United Kingdom,new customer
17411.0,11,3,306,United Kingdom,new customer
17412.0,2,7,738,United Kingdom,new customer
17414.0,43,2,2100,United Kingdom,new customer
17415.0,79,1,114,United Kingdom,new customer
17416.0,29,7,4302,United Kingdom,new customer
17418.0,41,2,289,United Kingdom,new customer
17419.0,10,12,1876,United Kingdom,new customer
17420.0,49,3,265,United Kingdom,new customer
17422.0,15,6,2253,United Kingdom,new customer
17423.0,45,2,459,United Kingdom,new customer
17425.0,18,2,407,United Kingdom,new customer
17426.0,7,6,3094,United Kingdom,new customer
17427.0,71,1,34,United Kingdom,new customer
17428.0,0,28,9474,United Kingdom,lost customer
17429.0,127,3,624,United Kingdom,new customer
17430.0,32,2,190,United Kingdom,new customer
17431.0,312,1,292,United Kingdom,loyal customer
17432.0,17,2,207,United Kingdom,new customer
17433.0,87,1,185,United Kingdom,new customer
17434.0,1,7,1693,United Kingdom,new customer
17436.0,1,2,90,United Kingdom,new customer
17438.0,253,1,103,United Kingdom,loyal customer
17440.0,156,3,246,United Kingdom,loyal customer
17442.0,36,6,1496,United Kingdom,new customer
17443.0,219,1,504,Canada,loyal customer
17444.0,147,3,2119,Canada,new customer
17446.0,176,2,198,United Kingdom,loyal customer
17447.0,39,2,443,United Kingdom,new customer
17449.0,1,7,1122,United Kingdom,new customer
17450.0,7,46,69993,United Kingdom,potential loyal customer
17451.0,0,7,1203,United Kingdom,new customer
17453.0,17,2,219,United Kingdom,new customer
17454.0,191,4,243,United Kingdom,loyal customer
17455.0,203,1,66,United Kingdom,loyal customer
17456.0,364,1,222,United Kingdom,loyal customer
17457.0,126,5,826,United Kingdom,new customer
17458.0,14,1,170,United Kingdom,new customer
17459.0,42,2,537,United Kingdom,new customer
17460.0,93,6,236,United Kingdom,new customer
17461.0,22,3,799,United Kingdom,new customer
17462.0,59,2,227,United Kingdom,new customer
17463.0,15,5,1095,United Kingdom,new customer
17464.0,157,1,220,United Kingdom,loyal customer
17466.0,9,2,306,United Kingdom,new customer
17468.0,9,2,116,United Kingdom,new customer
17469.0,15,5,787,United Kingdom,new customer
17470.0,44,5,1675,United Kingdom,new customer
17472.0,190,3,462,United Kingdom,loyal customer
17475.0,78,1,178,United Kingdom,new customer
17480.0,77,1,338,United Kingdom,new customer
17481.0,3,4,1061,United Kingdom,new customer
17483.0,64,3,191,United Kingdom,new customer
17486.0,260,1,191,United Kingdom,loyal customer
17489.0,58,2,428,United Kingdom,new customer
17490.0,0,7,1134,United Kingdom,new customer
17491.0,0,10,2013,United Kingdom,new customer
17492.0,247,1,155,United Kingdom,loyal customer
17495.0,7,2,229,United Kingdom,new customer
17496.0,358,1,79,United Kingdom,loyal customer
17498.0,75,1,394,United Kingdom,new customer
17499.0,289,1,711,United Kingdom,loyal customer
17500.0,16,3,17,United Kingdom,new customer
17501.0,220,2,160,United Kingdom,loyal customer
17502.0,8,4,376,United Kingdom,new customer
17503.0,2,2,486,United Kingdom,new customer
17504.0,205,9,1664,United Kingdom,loyal customer
17505.0,161,2,556,United Kingdom,loyal customer
17506.0,75,1,139,United Kingdom,new customer
17507.0,261,2,359,United Kingdom,loyal customer
17508.0,280,1,289,Greece,loyal customer
17509.0,57,8,3534,United Kingdom,new customer
17510.0,24,1,214,United Kingdom,new customer
17511.0,2,31,64549,United Kingdom,potential loyal customer
17512.0,28,10,2753,United Kingdom,new customer
17513.0,71,1,254,United Kingdom,new customer
17514.0,127,1,135,United Kingdom,new customer
17515.0,30,4,243,United Kingdom,new customer
17516.0,14,5,416,United Kingdom,new customer
17517.0,308,1,102,United Kingdom,loyal customer
17519.0,16,6,1236,United Kingdom,new customer
17520.0,53,1,365,United Kingdom,new customer
17521.0,29,3,519,United Kingdom,new customer
17522.0,1,5,1034,United Kingdom,new customer
17523.0,10,4,872,United Kingdom,new customer
17524.0,360,1,90,United Kingdom,loyal customer
17525.0,359,1,82,United Kingdom,loyal customer
17526.0,4,4,310,United Kingdom,new customer
17527.0,53,4,488,United Kingdom,new customer
17528.0,0,8,2138,United Kingdom,new customer
17530.0,0,10,1526,United Kingdom,new customer
17531.0,189,1,136,United Kingdom,loyal customer
17534.0,53,1,103,United Kingdom,new customer
17535.0,279,1,136,United Kingdom,loyal customer
17536.0,176,1,6,United Kingdom,loyal customer
17537.0,29,2,700,United Kingdom,new customer
17538.0,25,1,134,United Kingdom,new customer
17540.0,24,2,194,United Kingdom,new customer
17542.0,269,1,134,United Kingdom,loyal customer
17545.0,42,3,341,United Kingdom,new customer
17548.0,233,1,58,United Kingdom,loyal customer
17549.0,23,2,210,United Kingdom,new customer
17550.0,196,3,86,United Kingdom,loyal customer
17551.0,358,1,150,United Kingdom,loyal customer
17552.0,59,4,719,United Kingdom,new customer
17553.0,129,1,1048,United Kingdom,new customer
17554.0,0,5,1763,United Kingdom,new customer
17555.0,19,2,349,United Kingdom,new customer
17556.0,205,1,101,United Kingdom,loyal customer
17557.0,13,3,306,United Kingdom,new customer
17560.0,94,4,635,United Kingdom,new customer
17561.0,18,1,146,United Kingdom,new customer
17562.0,13,7,817,United Kingdom,new customer
17564.0,23,3,146,United Kingdom,new customer
17566.0,7,2,518,United Kingdom,new customer
17567.0,6,8,2632,United Kingdom,new customer
17569.0,331,1,159,United Kingdom,loyal customer
17571.0,49,4,905,United Kingdom,new customer
17572.0,70,4,95,United Kingdom,new customer
17573.0,28,3,308,United Kingdom,new customer
17574.0,242,1,77,United Kingdom,loyal customer
17576.0,7,19,1994,United Kingdom,lost customer
17578.0,217,1,138,United Kingdom,loyal customer
17579.0,4,3,258,United Kingdom,new customer
17580.0,252,3,88,United Kingdom,loyal customer
17581.0,0,25,5927,United Kingdom,lost customer
17582.0,235,1,123,United Kingdom,loyal customer
17584.0,6,2,458,United Kingdom,new customer
17585.0,108,4,1671,United Kingdom,new customer
17588.0,99,3,676,United Kingdom,new customer
17589.0,59,4,1631,United Kingdom,new customer
17590.0,1,3,828,United Kingdom,new customer
17591.0,72,7,1009,United Kingdom,new customer
17593.0,3,5,3101,United Kingdom,new customer
17594.0,84,2,550,United Kingdom,new customer
17595.0,11,2,229,United Kingdom,new customer
17596.0,22,7,4400,United Kingdom,new customer
17597.0,213,1,1176,United Kingdom,loyal customer
17600.0,17,1,144,United Kingdom,new customer
17601.0,238,1,103,United Kingdom,loyal customer
17602.0,1,6,4151,United Kingdom,new customer
17603.0,77,1,74,United Kingdom,new customer
17604.0,216,2,169,United Kingdom,loyal customer
17608.0,32,2,232,United Kingdom,new customer
17609.0,40,5,723,United Kingdom,new customer
17611.0,6,15,2560,United Kingdom,lost customer
17612.0,52,6,1808,United Kingdom,new customer
17613.0,22,14,2496,United Kingdom,lost customer
17614.0,56,1,238,United Kingdom,new customer
17615.0,129,3,140,United Kingdom,new customer
17616.0,173,3,224,United Kingdom,loyal customer
17618.0,5,3,331,United Kingdom,new customer
17619.0,311,1,127,United Kingdom,loyal customer
17620.0,59,1,60,United Kingdom,new customer
17621.0,20,3,514,United Kingdom,new customer
17623.0,32,1,265,United Kingdom,new customer
17624.0,14,2,554,United Kingdom,new customer
17625.0,17,4,1198,United Kingdom,new customer
17628.0,80,1,79,United Kingdom,new customer
17629.0,5,8,1629,United Kingdom,new customer
17630.0,169,2,158,United Kingdom,loyal customer
17631.0,1,3,334,United Kingdom,new customer
17633.0,30,4,644,United Kingdom,new customer
17634.0,35,9,840,United Kingdom,new customer
17636.0,18,1,182,United Kingdom,new customer
17637.0,30,2,280,United Kingdom,new customer
17639.0,275,1,49,United Kingdom,loyal customer
17640.0,86,1,250,United Kingdom,new customer
17642.0,119,2,474,United Kingdom,new customer
17643.0,372,1,71,United Kingdom,loyal customer
17644.0,0,11,1793,United Kingdom,new customer
17646.0,218,3,323,United Kingdom,loyal customer
17647.0,64,1,30,United Kingdom,new customer
17648.0,60,4,487,United Kingdom,new customer
17649.0,137,1,399,United Kingdom,new customer
17650.0,20,1,150,United Kingdom,new customer
17651.0,11,10,3112,United Kingdom,new customer
17652.0,24,12,2509,United Kingdom,new customer
17653.0,36,4,1409,United Kingdom,new customer
17654.0,276,1,41,United Kingdom,loyal customer
17655.0,10,7,1116,United Kingdom,new customer
17656.0,72,5,1399,United Kingdom,new customer
17658.0,25,2,616,United Kingdom,new customer
17659.0,16,12,1525,United Kingdom,new customer
17660.0,140,1,130,United Kingdom,new customer
17663.0,25,7,797,United Kingdom,new customer
17664.0,18,2,604,United Kingdom,new customer
17666.0,3,2,596,United Kingdom,new customer
17667.0,65,5,1033,United Kingdom,new customer
17668.0,0,2,93,United Kingdom,new customer
17669.0,42,7,1916,United Kingdom,new customer
17670.0,227,1,110,United Kingdom,loyal customer
17671.0,15,4,772,United Kingdom,new customer
17672.0,49,2,1690,United Kingdom,new customer
17673.0,1,6,1487,United Kingdom,new customer
17674.0,73,2,672,United Kingdom,new customer
17675.0,0,31,8360,United Kingdom,lost customer
17676.0,3,6,932,United Kingdom,new customer
17677.0,1,30,9775,United Kingdom,lost customer
17678.0,263,1,207,United Kingdom,loyal customer
17679.0,52,2,729,United Kingdom,new customer
17680.0,23,1,96,United Kingdom,new customer
17682.0,9,6,1367,United Kingdom,new customer
17684.0,43,1,145,United Kingdom,new customer
17685.0,16,7,1956,United Kingdom,new customer
17686.0,6,7,2478,United Kingdom,new customer
17690.0,29,15,1773,United Kingdom,lost customer
17691.0,357,2,134,United Kingdom,loyal customer
17692.0,126,4,672,United Kingdom,new customer
17693.0,136,1,231,United Kingdom,new customer
17694.0,141,1,184,United Kingdom,new customer
17695.0,131,2,779,United Kingdom,new customer
17696.0,37,8,1756,United Kingdom,new customer
17697.0,235,1,93,United Kingdom,loyal customer
17698.0,260,1,93,United Kingdom,loyal customer
17700.0,16,4,1266,United Kingdom,new customer
17701.0,252,1,109,United Kingdom,loyal customer
17702.0,29,4,1353,United Kingdom,new customer
17703.0,34,3,590,United Kingdom,new customer
17704.0,168,2,343,United Kingdom,loyal customer
17705.0,2,9,963,United Kingdom,new customer
17706.0,3,17,3899,United Kingdom,lost customer
17707.0,184,2,144,United Kingdom,loyal customer
17708.0,187,2,91,United Kingdom,loyal customer
17709.0,169,1,17,United Kingdom,loyal customer
17711.0,10,2,246,United Kingdom,new customer
17712.0,44,1,215,United Kingdom,new customer
17714.0,320,1,92,United Kingdom,loyal customer
17715.0,200,1,384,United Kingdom,loyal customer
17716.0,22,11,3072,United Kingdom,new customer
17718.0,231,1,83,United Kingdom,loyal customer
17719.0,37,15,2466,United Kingdom,lost customer
17720.0,25,4,576,United Kingdom,new customer
