CustomerID,R,F,M,Cluster
15903.0,69,7,2410,lost customer
15904.0,7,1,84,lost customer
15906.0,144,7,544,lost customer
15907.0,175,3,509,new customer
15909.0,173,1,98,new customer
15910.0,98,8,1015,lost customer
15912.0,177,2,185,new customer
15916.0,76,8,757,lost customer
15917.0,247,1,42,new customer
15918.0,190,2,153,new customer
15919.0,368,2,545,new customer
15920.0,153,4,99,lost customer
15921.0,172,1,166,new customer
15922.0,372,1,138,new customer
15923.0,372,1,122,new customer
15925.0,193,1,93,new customer
15930.0,66,1,139,lost customer
15932.0,87,8,2325,lost customer
15933.0,70,3,885,lost customer
15935.0,238,2,115,new customer
15937.0,63,1,73,lost customer
15938.0,111,5,240,lost customer
15939.0,89,15,4728,loyal customer
15940.0,310,1,4,new customer
15942.0,133,1,232,lost customer
15944.0,276,1,50,new customer
15945.0,364,1,52,new customer
15947.0,82,1,898,lost customer
15948.0,7,2,567,lost customer
15949.0,70,2,284,lost customer
15950.0,78,4,729,lost customer
15951.0,285,2,313,new customer
15952.0,158,4,399,lost customer
15953.0,211,8,892,new customer
15955.0,70,14,2135,loyal customer
15957.0,31,1,211,lost customer
15958.0,73,1,33,lost customer
15963.0,19,2,298,lost customer
15965.0,366,4,453,new customer
15967.0,22,2,211,lost customer
15969.0,184,3,124,new customer
15970.0,303,1,116,new customer
15971.0,88,12,1717,lost customer
15973.0,366,1,106,new customer
15974.0,94,7,2262,lost customer
15975.0,83,1,243,lost customer
15976.0,164,2,277,lost customer
15977.0,16,2,1016,lost customer
15978.0,76,1,888,lost customer
15980.0,88,3,1560,lost customer
15981.0,76,8,1866,lost customer
15983.0,365,4,892,new customer
15984.0,70,10,1843,lost customer
15985.0,122,2,1086,lost customer
15986.0,29,1,268,lost customer
15987.0,120,7,1556,lost customer
15988.0,18,1,181,lost customer
15990.0,286,2,443,new customer
15992.0,3,1,17,lost customer
15993.0,8,7,2051,lost customer
15994.0,53,1,177,lost customer
15996.0,87,6,384,lost customer
15998.0,86,5,2041,lost customer
16000.0,1,3,5110,lost customer
16003.0,134,5,1185,lost customer
16005.0,182,4,300,new customer
16006.0,210,1,84,new customer
16007.0,180,4,1393,new customer
16008.0,74,3,323,lost customer
16009.0,159,4,378,lost customer
16010.0,245,3,210,new customer
16011.0,91,16,2042,loyal customer
16012.0,128,3,799,lost customer
16013.0,69,47,15536,loyal customer
16014.0,151,3,265,lost customer
16015.0,3,3,909,lost customer
16016.0,78,8,620,lost customer
16017.0,46,1,102,lost customer
16018.0,179,2,190,new customer
16019.0,135,9,1733,lost customer
16020.0,16,3,487,lost customer
16022.0,259,1,261,new customer
16023.0,191,3,358,new customer
16024.0,11,1,398,lost customer
16025.0,29,1,338,lost customer
16026.0,42,1,243,lost customer
16027.0,91,6,1147,lost customer
16029.0,93,63,40208,potential loyal customer
16030.0,309,1,283,new customer
16031.0,91,2,423,lost customer
16033.0,81,20,3539,loyal customer
16034.0,195,3,242,new customer
16036.0,86,2,716,lost customer
16037.0,269,3,428,new customer
16038.0,176,3,244,new customer
16040.0,147,3,684,lost customer
16041.0,140,3,1584,lost customer
16042.0,107,5,755,lost customer
16043.0,210,4,503,new customer
16045.0,118,4,897,lost customer
16048.0,372,2,144,new customer
16049.0,74,3,793,lost customer
16050.0,173,1,278,new customer
16052.0,53,1,282,lost customer
16053.0,121,2,1793,lost customer
16054.0,144,1,380,lost customer
16055.0,220,1,22,new customer
16056.0,44,1,347,lost customer
16057.0,95,7,863,lost customer
16059.0,71,6,643,lost customer
16062.0,132,4,800,lost customer
16063.0,259,1,262,new customer
16065.0,364,1,231,new customer
16066.0,123,5,936,lost customer
16070.0,31,2,457,lost customer
16071.0,44,1,180,lost customer
16072.0,287,1,140,new customer
16073.0,296,1,48,new customer
16076.0,92,10,1435,lost customer
16078.0,283,1,16,new customer
16079.0,15,3,864,lost customer
16080.0,81,2,128,lost customer
16081.0,86,5,1477,lost customer
16083.0,100,2,908,lost customer
16084.0,298,1,216,new customer
16085.0,78,5,636,lost customer
16086.0,97,5,511,lost customer
16091.0,154,2,154,lost customer
16092.0,114,3,628,lost customer
16093.0,106,1,20,lost customer
16094.0,218,4,647,new customer
16096.0,263,1,155,new customer
16097.0,239,1,87,new customer
16098.0,87,7,613,lost customer
16099.0,137,3,434,lost customer
16101.0,70,1,757,lost customer
16102.0,98,3,942,lost customer
16103.0,79,6,558,lost customer
16104.0,61,1,123,lost customer
16105.0,248,1,330,new customer
16106.0,65,1,74,lost customer
16107.0,89,7,1176,lost customer
16108.0,84,1,615,lost customer
16109.0,218,2,612,new customer
16110.0,261,3,733,new customer
16112.0,154,4,574,lost customer
16113.0,182,1,176,new customer
16114.0,170,1,43,new customer
16115.0,71,8,1001,lost customer
16116.0,211,1,248,new customer
16117.0,189,1,130,new customer
16119.0,72,2,240,lost customer
16120.0,58,4,878,lost customer
16121.0,215,2,586,new customer
16122.0,72,4,1128,lost customer
16123.0,51,1,170,lost customer
16124.0,316,1,48,new customer
16125.0,366,1,124,new customer
16126.0,101,4,2125,lost customer
16127.0,38,1,323,lost customer
16128.0,76,5,988,lost customer
16131.0,114,6,1802,lost customer
16133.0,69,33,8887,loyal customer
16134.0,358,2,371,new customer
16135.0,261,1,209,new customer
16136.0,77,3,440,lost customer
16139.0,111,3,330,lost customer
16140.0,370,2,730,new customer
16141.0,87,1,238,lost customer
16142.0,249,1,422,new customer
16143.0,107,6,919,lost customer
16144.0,246,1,16,new customer
16145.0,73,11,3123,lost customer
16146.0,156,3,427,lost customer
16147.0,133,1,246,lost customer
16148.0,295,1,72,new customer
16149.0,141,2,308,lost customer
16150.0,88,5,1047,lost customer
16152.0,268,1,642,new customer
16153.0,115,5,1073,lost customer
16156.0,84,9,1308,lost customer
16157.0,72,3,347,lost customer
16159.0,280,1,236,new customer
16160.0,85,2,1162,lost customer
16161.0,77,19,2599,loyal customer
16162.0,251,1,4,new customer
16163.0,231,2,192,new customer
16164.0,16,3,433,lost customer
16168.0,94,27,1892,loyal customer
16169.0,75,4,1325,lost customer
16170.0,112,6,1770,lost customer
16171.0,58,1,24,lost customer
16172.0,94,5,787,lost customer
16173.0,91,6,575,lost customer
16174.0,125,3,651,lost customer
16175.0,93,4,533,lost customer
16177.0,49,1,95,lost customer
16178.0,137,1,94,lost customer
16179.0,60,1,99,lost customer
16180.0,126,8,5867,lost customer
16181.0,72,1,152,lost customer
16182.0,71,4,3791,lost customer
16183.0,66,1,113,lost customer
16184.0,105,6,561,lost customer
16185.0,232,2,260,new customer
16186.0,102,12,3020,lost customer
16187.0,74,15,5048,loyal customer
16188.0,140,4,782,lost customer
16189.0,84,2,134,lost customer
16190.0,39,1,88,lost customer
16191.0,262,13,3351,new customer
16193.0,236,1,219,new customer
16198.0,74,1,129,lost customer
16200.0,163,2,523,lost customer
16201.0,109,4,1286,lost customer
16202.0,360,1,191,new customer
16203.0,146,4,262,lost customer
16204.0,22,1,231,lost customer
16205.0,179,4,517,new customer
16206.0,124,4,272,lost customer
16207.0,24,1,140,lost customer
16208.0,288,2,333,new customer
16209.0,88,5,1179,lost customer
16210.0,97,18,7559,loyal customer
16211.0,88,1,154,lost customer
16212.0,282,2,244,new customer
16213.0,78,1,48,lost customer
16214.0,170,3,420,lost customer
16215.0,80,1,104,lost customer
16216.0,266,1,254,new customer
16217.0,234,2,91,new customer
16218.0,114,7,2088,lost customer
16221.0,275,3,717,new customer
16222.0,317,1,365,new customer
16224.0,140,4,1116,lost customer
16225.0,148,5,493,lost customer
16226.0,202,3,192,new customer
16227.0,224,1,90,new customer
16229.0,86,2,318,lost customer
16230.0,189,2,365,new customer
16232.0,142,4,550,lost customer
16233.0,70,3,174,lost customer
16235.0,80,5,330,lost customer
16236.0,77,1,184,lost customer
16239.0,189,2,228,new customer
16240.0,76,2,1641,lost customer
16241.0,95,13,1453,lost customer
16242.0,164,7,1982,lost customer
16243.0,32,2,110,lost customer
16244.0,211,2,855,new customer
16245.0,121,3,1014,lost customer
16247.0,169,1,182,new customer
16248.0,61,1,78,lost customer
16249.0,112,5,950,lost customer
16250.0,260,2,208,new customer
16253.0,254,2,3233,new customer
16255.0,95,8,1767,lost customer
16256.0,265,1,581,new customer
16257.0,176,1,2,new customer
16258.0,126,5,2994,lost customer
16260.0,50,1,311,lost customer
16261.0,74,4,306,lost customer
16265.0,109,9,2646,lost customer
16266.0,73,7,398,lost customer
16268.0,70,2,533,lost customer
16270.0,352,1,688,new customer
16271.0,125,5,1038,lost customer
16272.0,116,1,224,lost customer
16274.0,372,1,155,new customer
16275.0,195,1,336,new customer
16276.0,176,1,420,new customer
16278.0,99,1,114,lost customer
16279.0,86,3,1054,lost customer
16281.0,71,1,934,lost customer
16282.0,339,1,114,new customer
16283.0,120,5,1236,lost customer
16284.0,30,2,544,lost customer
16287.0,169,1,298,new customer
16292.0,120,1,191,lost customer
16293.0,91,10,982,lost customer
16295.0,9,4,841,lost customer
16297.0,268,1,206,new customer
16298.0,186,3,198,new customer
16302.0,126,1,158,lost customer
16303.0,115,3,2659,lost customer
16305.0,137,1,256,lost customer
16306.0,213,6,487,new customer
16308.0,107,4,8000,lost customer
16309.0,105,2,467,lost customer
16311.0,17,2,394,lost customer
16313.0,2,2,165,lost customer
16315.0,330,1,75,new customer
16316.0,156,8,1484,lost customer
16317.0,118,3,890,lost customer
16318.0,34,1,199,lost customer
16319.0,217,1,72,new customer
16320.0,171,2,732,new customer
16321.0,71,5,135,lost customer
16322.0,0,2,231,lost customer
16323.0,195,1,50,new customer
16324.0,127,3,282,lost customer
16325.0,154,3,194,lost customer
16326.0,96,14,709,loyal customer
16327.0,79,6,2571,lost customer
16330.0,111,3,147,lost customer
16332.0,71,7,801,lost customer
16333.0,98,22,32184,loyal customer
16337.0,36,1,87,lost customer
16338.0,156,1,94,lost customer
16339.0,283,1,23,new customer
16340.0,106,1,501,lost customer
16341.0,85,4,1398,lost customer
16342.0,74,4,157,lost customer
16343.0,15,2,195,lost customer
16344.0,157,1,18,lost customer
16345.0,43,1,289,lost customer
16347.0,35,2,353,lost customer
16348.0,77,7,819,lost customer
16349.0,289,1,9,new customer
16350.0,84,4,545,lost customer
16351.0,332,1,90,new customer
16352.0,17,2,300,lost customer
16353.0,90,23,2006,loyal customer
16354.0,72,2,150,lost customer
16356.0,197,3,93,new customer
16357.0,161,3,246,lost customer
16358.0,78,4,1302,lost customer
16359.0,94,9,1183,lost customer
16360.0,79,6,2144,lost customer
16361.0,70,4,421,lost customer
16362.0,90,5,351,lost customer
16363.0,52,1,52,lost customer
16364.0,136,2,280,lost customer
16365.0,122,9,504,lost customer
16366.0,18,1,256,lost customer
16367.0,362,2,647,new customer
16368.0,1,2,260,lost customer
16369.0,80,3,1035,lost customer
16370.0,81,4,647,lost customer
16372.0,32,2,166,lost customer
16374.0,261,2,240,new customer
16376.0,8,2,694,lost customer
16377.0,266,1,1500,new customer
16378.0,246,3,267,new customer
16379.0,78,4,1410,lost customer
16380.0,60,1,1524,lost customer
16383.0,73,2,475,lost customer
16384.0,89,2,260,lost customer
16385.0,157,3,261,lost customer
16386.0,252,2,224,new customer
16387.0,322,1,44,new customer
16389.0,77,4,1242,lost customer
16392.0,269,1,203,new customer
16393.0,93,13,1576,lost customer
16394.0,71,5,2604,lost customer
16395.0,78,5,1476,lost customer
16398.0,153,2,758,lost customer
16399.0,234,2,264,new customer
16400.0,93,1,172,lost customer
16401.0,86,12,3882,loyal customer
16402.0,263,2,149,new customer
16403.0,311,1,114,new customer
16404.0,69,1,157,lost customer
16405.0,309,2,187,new customer
16406.0,18,1,122,lost customer
16407.0,73,10,1124,lost customer
16409.0,86,5,1306,lost customer
16411.0,368,2,132,new customer
16412.0,52,1,73,lost customer
16413.0,56,1,148,lost customer
16414.0,279,2,27,new customer
16415.0,43,1,187,lost customer
16416.0,25,3,672,lost customer
16418.0,92,3,288,lost customer
16419.0,128,6,436,lost customer
16422.0,72,51,33704,potential loyal customer
16423.0,24,1,230,lost customer
16424.0,190,1,88,new customer
16425.0,301,1,199,new customer
16426.0,91,10,1243,lost customer
16427.0,262,2,156,new customer
16429.0,105,1,9,lost customer
16430.0,56,1,103,lost customer
16431.0,212,3,453,new customer
16432.0,63,1,276,lost customer
16433.0,27,1,106,lost customer
16434.0,95,7,767,lost customer
16438.0,81,5,463,lost customer
16440.0,213,5,2018,new customer
16441.0,290,2,173,new customer
16442.0,227,3,446,new customer
16444.0,94,4,407,lost customer
16445.0,32,1,111,lost customer
16446.0,205,2,80997,potential loyal customer
16447.0,134,1,223,lost customer
16448.0,197,1,78,new customer
16449.0,197,2,367,new customer
16450.0,149,1,200,lost customer
16451.0,87,1,120,lost customer
16454.0,63,2,3,lost customer
16455.0,94,7,988,lost customer
16456.0,98,5,1148,lost customer
16457.0,217,1,140,new customer
16458.0,71,18,2154,loyal customer
16460.0,71,3,879,lost customer
16461.0,177,1,49,new customer
16462.0,73,3,16,lost customer
16463.0,203,4,1163,new customer
16464.0,79,3,963,lost customer
16466.0,102,7,789,lost customer
16468.0,73,1,31,lost customer
16469.0,86,4,273,lost customer
16470.0,115,4,531,lost customer
16471.0,274,1,141,new customer
16473.0,164,3,196,lost customer
16474.0,88,7,943,lost customer
16475.0,87,4,319,lost customer
16477.0,130,7,1415,lost customer
16478.0,24,3,224,lost customer
16479.0,9,2,102,lost customer
16480.0,75,1,455,lost customer
16482.0,14,1,346,lost customer
16483.0,191,1,44,new customer
16484.0,190,2,200,new customer
16485.0,76,1,235,lost customer
16488.0,114,3,728,lost customer
16491.0,46,1,478,lost customer
16493.0,79,4,1164,lost customer
16494.0,295,1,675,new customer
16495.0,275,3,337,new customer
16496.0,207,3,1111,new customer
16497.0,202,6,1396,new customer
16498.0,160,2,45,lost customer
16499.0,359,2,127,new customer
16500.0,4,6,123,lost customer
16503.0,106,4,569,lost customer
16504.0,24,1,524,lost customer
16505.0,31,1,576,lost customer
16506.0,18,2,42,lost customer
16509.0,296,1,64,new customer
16510.0,371,1,92,new customer
16511.0,144,3,417,lost customer
16513.0,4,4,407,lost customer
16515.0,91,5,833,lost customer
16516.0,29,1,58,lost customer
16517.0,276,1,96,new customer
16518.0,283,2,327,new customer
16519.0,364,2,54,new customer
16520.0,185,3,558,new customer
16523.0,95,21,4265,loyal customer
16525.0,79,26,7397,loyal customer
16526.0,171,1,106,new customer
16527.0,80,1,106,lost customer
16528.0,2,1,171,lost customer
16529.0,189,1,198,new customer
16531.0,73,7,915,lost customer
16532.0,135,3,2016,lost customer
16533.0,18,3,612,lost customer
16535.0,4,1,356,lost customer
16536.0,109,1,251,lost customer
16539.0,219,4,477,new customer
16542.0,53,1,46,lost customer
16545.0,164,1,78,lost customer
16546.0,290,2,549,new customer
16549.0,88,10,2365,lost customer
16550.0,108,5,1540,lost customer
16551.0,95,3,970,lost customer
16552.0,242,2,219,new customer
16553.0,162,12,4600,loyal customer
16554.0,221,3,402,new customer
16555.0,108,2,175,lost customer
16556.0,105,7,1890,lost customer
16557.0,136,2,111,lost customer
16558.0,91,20,5377,loyal customer
16560.0,357,2,500,new customer
16561.0,5,2,244,lost customer
16563.0,53,1,486,lost customer
16565.0,363,1,46,new customer
16566.0,169,5,362,lost customer
16567.0,193,2,996,new customer
16569.0,2,1,93,lost customer
16570.0,126,10,2112,lost customer
16571.0,175,3,1239,new customer
16572.0,126,3,532,lost customer
16573.0,84,2,360,lost customer
16574.0,70,1,416,lost customer
16581.0,182,1,134,new customer
16582.0,112,1,164,lost customer
16583.0,373,1,111,new customer
16584.0,79,2,646,lost customer
16586.0,248,1,95,new customer
16587.0,231,1,71,new customer
16589.0,70,3,368,lost customer
16591.0,68,1,41,lost customer
16592.0,136,16,2927,loyal customer
16593.0,188,3,116,new customer
16594.0,74,1,64,lost customer
16595.0,60,1,335,lost customer
16596.0,365,2,97,new customer
16597.0,3,1,184,lost customer
16598.0,285,1,73,new customer
16600.0,73,6,1145,lost customer
16601.0,40,1,134,lost customer
16602.0,35,1,336,lost customer
16603.0,90,2,480,lost customer
16607.0,72,14,2859,loyal customer
16609.0,87,7,2420,lost customer
16610.0,218,1,66,new customer
16611.0,185,1,47,new customer
16612.0,118,4,506,lost customer
16613.0,69,1,293,lost customer
16614.0,182,1,223,new customer
16616.0,156,2,370,lost customer
16617.0,235,1,91,new customer
16618.0,210,5,1363,new customer
16619.0,263,1,133,new customer
16620.0,260,2,88,new customer
16621.0,147,4,302,lost customer
16623.0,245,1,39,new customer
16624.0,79,2,488,lost customer
16625.0,273,1,164,new customer
16626.0,73,17,2690,loyal customer
16627.0,78,1,162,lost customer
16628.0,106,5,1205,lost customer
16629.0,95,2,493,lost customer
16633.0,77,6,1138,lost customer
16634.0,222,2,82,new customer
16637.0,123,4,927,lost customer
16638.0,98,10,1255,lost customer
16639.0,206,3,510,new customer
16641.0,104,1,256,lost customer
16642.0,206,2,479,new customer
16643.0,245,1,269,new customer
16644.0,176,2,826,new customer
16647.0,169,2,146,lost customer
16648.0,42,1,281,lost customer
16650.0,71,1,372,lost customer
16652.0,109,7,3283,lost customer
16653.0,70,2,733,lost customer
16654.0,140,4,282,lost customer
16655.0,74,6,2367,lost customer
16656.0,95,15,8894,loyal customer
16657.0,148,4,1229,lost customer
16658.0,367,1,40,new customer
16659.0,188,1,72,new customer
16660.0,210,4,571,new customer
16665.0,361,1,59,new customer
16666.0,18,1,233,lost customer
16667.0,283,2,237,new customer
16668.0,115,6,318,lost customer
16669.0,77,3,888,lost customer
16670.0,105,11,2556,lost customer
16671.0,164,3,875,lost customer
16672.0,72,20,2832,loyal customer
16674.0,97,2,188,lost customer
16676.0,212,4,636,new customer
16678.0,98,12,2397,lost customer
16679.0,365,1,29,new customer
16680.0,42,1,94,lost customer
16681.0,72,6,1407,lost customer
16682.0,91,5,1040,lost customer
16684.0,132,28,50255,potential loyal customer
16685.0,60,2,396,lost customer
16686.0,97,7,2030,lost customer
16688.0,0,4,804,lost customer
16689.0,75,2,330,lost customer
16690.0,71,2,138,lost customer
16692.0,255,2,152,new customer
16693.0,271,2,204,new customer
16696.0,134,4,146,lost customer
16697.0,240,1,27,new customer
16698.0,226,2,840,new customer
16700.0,80,13,4024,loyal customer
16701.0,129,13,6393,loyal customer
16705.0,73,20,5476,loyal customer
16706.0,97,3,249,lost customer
16708.0,44,1,285,lost customer
16709.0,84,5,851,lost customer
16710.0,73,10,1836,lost customer
16711.0,139,5,833,lost customer
16712.0,94,11,1749,lost customer
16713.0,72,15,4276,loyal customer
16714.0,218,3,610,new customer
16715.0,77,1,642,lost customer
16716.0,266,2,120,new customer
16717.0,95,6,1866,lost customer
16718.0,368,1,413,new customer
16719.0,74,7,1204,lost customer
16720.0,25,1,182,lost customer
16721.0,261,1,172,new customer
16722.0,99,13,5001,loyal customer
16723.0,90,2,399,lost customer
16725.0,307,7,294,new customer
16726.0,195,5,977,new customer
16727.0,363,1,177,new customer
16728.0,166,4,677,lost customer
16729.0,69,21,5783,loyal customer
16730.0,233,3,994,new customer
16732.0,31,1,317,lost customer
16734.0,113,3,346,lost customer
16735.0,78,5,1573,lost customer
16737.0,52,1,288,lost customer
16738.0,297,1,3,new customer
16739.0,176,1,172,new customer
16742.0,46,1,1,lost customer
16743.0,112,7,2047,lost customer
16744.0,96,7,805,lost customer
16745.0,97,17,6735,loyal customer
16746.0,74,18,4665,loyal customer
16747.0,37,2,583,lost customer
16748.0,217,5,880,new customer
16750.0,72,5,214,lost customer
16751.0,30,1,1031,lost customer
16752.0,371,1,54,new customer
16753.0,57,1,189,lost customer
16754.0,371,1,4280,new customer
16755.0,113,3,1064,lost customer
16756.0,214,1,106,new customer
16757.0,318,1,81,new customer
16758.0,64,1,203,lost customer
16759.0,6,3,609,lost customer
16761.0,96,1,341,lost customer
16762.0,143,3,618,lost customer
16763.0,198,1,319,new customer
16764.0,71,13,1259,lost customer
16765.0,293,1,4,new customer
16766.0,272,2,536,new customer
16767.0,93,11,4435,lost customer
16768.0,103,3,196,lost customer
16769.0,259,1,83,new customer
16770.0,235,5,464,new customer
16771.0,74,5,1489,lost customer
16773.0,56,1,171,lost customer
16774.0,115,4,322,lost customer
16775.0,71,11,440,lost customer
16776.0,59,1,262,lost customer
16777.0,79,2,64,lost customer
16778.0,73,2,194,lost customer
16779.0,70,22,5325,loyal customer
16780.0,99,2,271,lost customer
16781.0,371,1,113,new customer
16782.0,77,13,712,lost customer
16784.0,18,1,24,lost customer
16788.0,122,2,311,lost customer
16789.0,7,1,32,lost customer
16790.0,3,6,898,lost customer
16791.0,121,7,763,lost customer
16792.0,281,2,44,new customer
16793.0,56,1,146,lost customer
16794.0,88,10,937,lost customer
16795.0,364,1,239,new customer
16796.0,88,1,186,lost customer
16800.0,10,1,540,lost customer
16801.0,162,4,499,lost customer
16803.0,64,1,245,lost customer
16804.0,269,3,246,new customer
16805.0,173,2,539,new customer
16806.0,102,4,378,lost customer
16807.0,142,3,778,lost customer
16808.0,98,2,196,lost customer
16809.0,135,5,652,lost customer
16810.0,191,1,114,new customer
16811.0,4,2,477,lost customer
16812.0,359,1,81,new customer
16813.0,96,10,1525,lost customer
16814.0,87,21,2769,loyal customer
16816.0,102,4,274,lost customer
16817.0,185,9,822,new customer
16818.0,92,11,2164,lost customer
16820.0,95,1,307,lost customer
16823.0,226,1,136,new customer
16824.0,163,2,236,lost customer
16825.0,185,2,566,new customer
16826.0,50,1,158,lost customer
16828.0,92,2,59,lost customer
16829.0,156,1,99,lost customer
16830.0,38,1,264,lost customer
16832.0,183,3,33,new customer
16833.0,259,4,440,new customer
16834.0,227,1,358,new customer
16835.0,127,2,61,lost customer
16836.0,115,2,165,lost customer
16837.0,157,11,1563,lost customer
16838.0,196,2,185,new customer
16839.0,73,34,8975,loyal customer
16841.0,136,6,2250,lost customer
16842.0,100,3,693,lost customer
16843.0,93,16,10159,loyal customer
16846.0,49,1,135,lost customer
16847.0,42,1,78,lost customer
16848.0,52,1,182,lost customer
16849.0,186,1,33,new customer
16850.0,333,1,249,new customer
16851.0,3,3,271,lost customer
16852.0,175,2,56,new customer
16855.0,23,2,164,lost customer
16856.0,14,1,12,lost customer
16858.0,368,1,91,new customer
16859.0,143,2,827,lost customer
16861.0,157,2,140,lost customer
16863.0,366,2,409,new customer
16866.0,140,3,60,lost customer
16869.0,165,4,585,lost customer
16871.0,88,6,1253,lost customer
16872.0,76,3,600,lost customer
16873.0,126,6,3840,lost customer
16875.0,144,5,1069,lost customer
16877.0,151,6,463,lost customer
16878.0,83,1,12,lost customer
16880.0,99,7,753,lost customer
16881.0,66,1,600,lost customer
16882.0,238,3,424,new customer
16883.0,186,2,104,new customer
16884.0,37,2,320,lost customer
16885.0,356,3,184,new customer
16887.0,34,1,157,lost customer
16889.0,194,3,925,new customer
16891.0,95,5,283,lost customer
16892.0,183,5,239,new customer
16893.0,366,1,62,new customer
16895.0,64,1,102,lost customer
16897.0,298,2,73,new customer
16898.0,176,3,419,new customer
16899.0,89,6,522,lost customer
16900.0,16,3,833,lost customer
16902.0,115,1,629,lost customer
16903.0,28,1,262,lost customer
16904.0,93,16,2034,loyal customer
16905.0,236,7,1408,new customer
16906.0,81,4,281,lost customer
16907.0,147,5,298,lost customer
16909.0,71,1,436,lost customer
16910.0,90,8,886,lost customer
16912.0,133,11,1029,lost customer
16913.0,289,1,82,new customer
16914.0,35,1,121,lost customer
16915.0,126,6,132,lost customer
16916.0,371,2,440,new customer
16917.0,276,1,232,new customer
16918.0,94,6,721,lost customer
16919.0,155,11,1413,lost customer
16921.0,60,1,171,lost customer
16923.0,98,19,3417,loyal customer
16924.0,83,3,493,lost customer
16926.0,370,1,35,new customer
16927.0,115,3,993,lost customer
16928.0,93,17,2114,loyal customer
16929.0,71,7,929,lost customer
16930.0,25,3,341,lost customer
16931.0,74,21,3158,loyal customer
16932.0,52,1,87,lost customer
16933.0,238,2,288,new customer
16934.0,53,2,399,lost customer
16936.0,25,1,173,lost customer
16938.0,179,4,2540,new customer
16940.0,168,3,2169,lost customer
16942.0,155,9,811,lost customer
16943.0,211,3,145,new customer
16945.0,98,19,2725,loyal customer
16947.0,235,1,312,new customer
16948.0,137,3,1614,lost customer
16949.0,185,6,791,new customer
16950.0,123,3,644,lost customer
16951.0,134,3,1318,lost customer
16952.0,108,2,92,lost customer
16953.0,29,1,10,lost customer
16954.0,124,9,1054,lost customer
16955.0,184,4,266,new customer
16956.0,17,1,114,lost customer
16957.0,238,2,172,new customer
16959.0,86,1,49,lost customer
16960.0,252,3,304,new customer
16961.0,115,1,125,lost customer
16963.0,186,1,35,new customer
16965.0,226,1,291,new customer
16966.0,169,7,1981,lost customer
16967.0,188,1,333,new customer
16968.0,107,2,326,lost customer
16969.0,133,3,816,lost customer
16971.0,37,1,72,lost customer
16976.0,266,1,88,new customer
16978.0,76,1,166,lost customer
16979.0,147,6,865,lost customer
16980.0,254,2,788,new customer
16982.0,59,1,182,lost customer
16983.0,96,7,1379,lost customer
16984.0,87,2,2423,lost customer
16985.0,87,10,1832,lost customer
16986.0,29,2,1040,lost customer
16987.0,169,7,402,lost customer
16988.0,4,1,43,lost customer
16989.0,78,6,1233,lost customer
16990.0,218,1,100,new customer
16992.0,98,5,860,lost customer
16996.0,120,6,544,lost customer
16997.0,308,3,360,new customer
16998.0,149,4,76,lost customer
16999.0,73,2,294,lost customer
17001.0,90,11,2164,lost customer
17002.0,84,3,679,lost customer
17004.0,92,2,819,lost customer
17006.0,75,4,272,lost customer
17007.0,154,6,597,lost customer
17010.0,17,1,118,lost customer
17011.0,29,1,186,lost customer
17014.0,7,3,245,lost customer
17015.0,70,3,1981,lost customer
17017.0,72,20,6673,loyal customer
17018.0,40,2,176,lost customer
17019.0,261,4,827,new customer
17022.0,30,1,108,lost customer
17024.0,98,3,69,lost customer
17025.0,372,3,235,new customer
17026.0,184,2,97,new customer
17027.0,77,6,421,lost customer
17029.0,110,2,400,lost customer
17030.0,63,1,146,lost customer
17031.0,154,2,235,lost customer
17033.0,85,3,750,lost customer
17034.0,79,3,410,lost customer
17035.0,245,2,229,new customer
17037.0,86,1,656,lost customer
17038.0,29,1,28,lost customer
17040.0,137,1,181,lost customer
17041.0,108,3,951,lost customer
17042.0,120,5,994,lost customer
17043.0,177,4,998,new customer
17044.0,24,1,504,lost customer
17045.0,112,3,106,lost customer
17046.0,156,1,510,lost customer
17047.0,84,3,533,lost customer
17048.0,117,3,485,lost customer
17049.0,83,9,2676,lost customer
17050.0,95,6,1614,lost customer
17051.0,193,1,184,new customer
17052.0,27,1,261,lost customer
17053.0,130,1,122,lost customer
17054.0,137,5,804,lost customer
17058.0,81,3,592,lost customer
17059.0,109,5,1855,lost customer
17060.0,265,1,216,new customer
17061.0,73,11,1526,lost customer
17062.0,364,4,430,new customer
17063.0,162,7,770,lost customer
17064.0,182,3,318,new customer
17068.0,94,21,2164,loyal customer
17069.0,77,9,1506,lost customer
17070.0,113,1,133,lost customer
17071.0,87,9,1197,lost customer
17073.0,81,4,759,lost customer
17075.0,252,4,292,new customer
17076.0,273,3,295,new customer
17078.0,35,2,788,lost customer
17079.0,77,1,24,lost customer
17080.0,269,2,166,new customer
17081.0,24,2,78,lost customer
17082.0,32,2,1049,lost customer
17083.0,108,3,772,lost customer
17084.0,34,2,1816,lost customer
17085.0,122,5,786,lost customer
17086.0,6,6,1859,lost customer
17088.0,72,4,868,lost customer
17090.0,97,7,921,lost customer
17091.0,97,9,1746,lost customer
17092.0,87,4,1131,lost customer
17094.0,321,1,152,new customer
17095.0,298,3,618,new customer
17096.0,142,4,339,lost customer
17097.0,99,8,459,lost customer
17100.0,17,2,800,lost customer
17101.0,177,4,815,new customer
17102.0,261,1,2,new customer
17105.0,158,2,693,lost customer
17107.0,74,6,4837,lost customer
17109.0,231,6,589,new customer
